loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,purpose
20000,20000,20000,36 months,0.0667,614.53,A,A2,,< 1 year,RENT,150000,Source Verified,Nov-18,Current,n,debt_consolidation
5000,5000,5000,36 months,0.0881,158.56,A,A5,,n/a,MORTGAGE,122000,Not Verified,Nov-18,Current,n,debt_consolidation
28000,28000,28000,36 months,0.1131,920.81,B,B3,Senior Product Manager,1 year,RENT,170000,Source Verified,Nov-18,Current,n,credit_card
25000,25000,25000,36 months,0.0646,765.77,A,A1,Customer Service Manager,10+ years,MORTGAGE,78000,Not Verified,Nov-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1131,328.86,B,B3,Program Specialist IV,2 years,MORTGAGE,64000,Verified,Nov-18,Current,n,debt_consolidation
17000,17000,17000,36 months,0.0819,534.21,A,A4,Dentist,2 years,RENT,150000,Not Verified,Nov-18,Current,n,credit_card
5000,5000,5000,36 months,0.2235,191.86,D,D5,X Ray Technologist ,10+ years,MORTGAGE,140000,Source Verified,Nov-18,Current,n,other
7500,7500,7500,36 months,0.1797,271.04,D,D1,Sales,7 years,RENT,70000,Not Verified,Nov-18,Current,n,debt_consolidation
10000,10000,10000,60 months,0.1502,238.01,C,C3,General Foreman ,2 years,MORTGAGE,110000,Not Verified,Nov-18,Late (31-120 days),n,debt_consolidation
15000,15000,15000,36 months,0.1180,496.79,B,B4,Machine operator,5 years,MORTGAGE,85000,Source Verified,Nov-18,Current,n,credit_card
7650,7650,7650,36 months,0.1131,251.58,B,B3,Software Engineer ,3 years,RENT,54000,Source Verified,Nov-18,Current,n,credit_card
36000,36000,36000,36 months,0.1106,1179.62,B,B3,Clergy,5 years,RENT,54583,Verified,Nov-18,Current,n,debt_consolidation
5000,5000,5000,36 months,0.2437,197.14,E,E2,house keeping ,4 years,OWN,31000,Verified,Nov-18,Current,n,home_improvement
4000,4000,4000,36 months,0.1180,132.48,B,B4,Tsa agent,4 years,RENT,60000,Not Verified,Nov-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.2089,376.19,D,D4,,< 1 year,ANY,90000,Not Verified,Nov-18,Current,n,other
15000,15000,15000,60 months,0.1502,357.01,C,C3,LPN,10+ years,MORTGAGE,32000,Source Verified,Nov-18,Current,n,debt_consolidation
20000,20000,20000,36 months,0.0702,617.73,A,A2,Health Program Administrator I,< 1 year,MORTGAGE,72922.98,Verified,Nov-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1131,328.86,B,B3,Customer service rep,< 1 year,MORTGAGE,43000,Not Verified,Nov-18,Current,n,debt_consolidation
1500,1500,1500,36 months,0.1797,54.21,D,D1,Receiving ,10+ years,MORTGAGE,43000,Not Verified,Nov-18,Current,n,other
10000,10000,10000,36 months,0.1131,328.86,B,B3,Mechanic,2 years,MORTGAGE,70000,Not Verified,Nov-18,Current,n,debt_consolidation
9000,9000,9000,36 months,0.2089,338.57,D,D4,,n/a,RENT,13500,Verified,Nov-18,Current,n,debt_consolidation
14000,14000,14000,36 months,0.1356,475.51,C,C1,Chemist I Color Matcher,10+ years,RENT,64343,Verified,Nov-18,Current,n,home_improvement
15000,15000,15000,36 months,0.1033,486.34,B,B1,Database Administrator,1 year,RENT,70000,Not Verified,Nov-18,Current,n,debt_consolidation
7000,7000,7000,36 months,0.1033,226.96,B,B1,Dept.Manager,6 years,RENT,35000,Verified,Nov-18,Current,n,credit_card
9000,9000,9000,36 months,0.1992,334.11,D,D3,Conposites Tech,3 years,RENT,65000,Not Verified,Nov-18,Current,n,debt_consolidation
20000,20000,20000,60 months,0.1298,454.86,B,B5,Sales Consultant,2 years,MORTGAGE,85000,Source Verified,Nov-18,Current,n,debt_consolidation
6000,6000,6000,36 months,0.0646,183.79,A,A1,Regional Assistant,10+ years,MORTGAGE,41000,Source Verified,Nov-18,Current,n,credit_card
17500,17500,17500,36 months,0.1298,589.48,B,B5,,n/a,MORTGAGE,65000,Not Verified,Nov-18,Current,n,debt_consolidation
13000,13000,13000,36 months,0.0646,398.21,A,A1,,n/a,MORTGAGE,67500,Verified,Nov-18,Current,n,debt_consolidation
6025,6025,6025,36 months,0.1180,199.55,B,B4,Radiologic technologist,10+ years,RENT,68000,Source Verified,Nov-18,Current,n,debt_consolidation
30000,30000,30000,60 months,0.2534,886.53,E,E3,Assitant manager,3 years,MORTGAGE,49000,Source Verified,Nov-18,Current,n,debt_consolidation
40000,40000,40000,36 months,0.1180,1324.76,B,B4,,< 1 year,MORTGAGE,118146,Verified,Nov-18,Current,n,credit_card
6500,6500,6500,36 months,0.1356,220.77,C,C1,,< 1 year,RENT,35000,Not Verified,Nov-18,Current,n,credit_card
5000,5000,5000,36 months,0.0881,158.56,A,A5,Senior/ACH Wire Specialist,1 year,OWN,90000,Not Verified,Nov-18,Current,n,debt_consolidation
8000,8000,8000,36 months,0.1131,263.09,B,B3,residential PM,3 years,MORTGAGE,135000,Source Verified,Nov-18,Current,n,home_improvement
27000,27000,27000,60 months,0.1992,714.14,D,D3,,n/a,OWN,60000,Verified,Nov-18,Current,n,debt_consolidation
18000,18000,18000,60 months,0.1614,439.07,C,C4,Owner/Broker,9 years,MORTGAGE,160000,Source Verified,Nov-18,Current,n,credit_card
26000,26000,26000,60 months,0.1155,572.47,B,B4,HVAC/R Tech,5 years,MORTGAGE,117000,Source Verified,Nov-18,Current,n,debt_consolidation
40000,40000,40000,36 months,0.0756,1245.36,A,A3,Director,10+ years,MORTGAGE,125000,Source Verified,Nov-18,Current,n,home_improvement
9000,9000,9000,36 months,0.1131,295.98,B,B3,,< 1 year,RENT,40000,Not Verified,Nov-18,Current,n,credit_card
10000,10000,10000,36 months,0.1008,323.05,B,B1,Vocational instructor ,10+ years,RENT,46000,Source Verified,Nov-18,Current,n,credit_card
16800,16800,16800,60 months,0.1155,369.9,B,B4,,n/a,MORTGAGE,36000,Verified,Nov-18,Current,n,debt_consolidation
28000,28000,28000,36 months,0.2089,1053.33,D,D4,Operations Coordinator,3 years,RENT,91152,Source Verified,Nov-18,Current,n,debt_consolidation
5000,5000,5000,36 months,0.0819,157.13,A,A4,Brewer,1 year,RENT,60000,Not Verified,Nov-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1047,324.89,B,B2, Electrican ,10+ years,MORTGAGE,130000,Verified,Nov-18,Current,n,vacation
8800,8800,8800,36 months,0.0881,279.07,A,A5,Lead CYPA,3 years,RENT,33000,Source Verified,Nov-18,Current,n,credit_card
35000,35000,35000,60 months,0.1502,833.02,C,C3,Deputy Director ,10+ years,MORTGAGE,130000,Source Verified,Nov-18,Current,n,debt_consolidation
21500,21500,21500,60 months,0.0819,437.91,A,A4,Corrections Officer,10+ years,MORTGAGE,60000,Source Verified,Nov-18,Current,n,debt_consolidation
3000,3000,3000,36 months,0.1033,97.27,B,B1,Principal,10+ years,MORTGAGE,85000,Source Verified,Nov-18,Current,n,debt_consolidation
36000,36000,36000,60 months,0.1131,788.31,B,B3,Correction Officer Investigator,10+ years,RENT,175000,Source Verified,Nov-18,Current,n,credit_card
3000,3000,3000,36 months,0.1298,101.06,B,B5,Office Manager,9 years,RENT,33000,Source Verified,Nov-18,Fully Paid,n,other
35000,35000,35000,60 months,0.1180,775.03,B,B4,anesthesiologist assistant,2 years,RENT,125000,Not Verified,Nov-18,Current,n,debt_consolidation
18000,18000,18000,36 months,0.1502,624.16,C,C3,Computer scientist,1 year,RENT,65500,Source Verified,Nov-18,Current,n,credit_card
15000,15000,15000,60 months,0.1180,332.16,B,B4,Forklift technician ,4 years,MORTGAGE,122000,Not Verified,Nov-18,Current,n,credit_card
10000,10000,10000,36 months,0.1298,336.85,B,B5,,n/a,OWN,64000,Source Verified,Nov-18,Current,n,home_improvement
16000,16000,16000,60 months,0.0819,325.88,A,A4,Administrative Assistant,10+ years,OWN,60000,Source Verified,Nov-18,Current,n,credit_card
10000,10000,10000,36 months,0.1072,326.07,B,B2,,< 1 year,MORTGAGE,110000,Source Verified,Nov-18,Current,n,debt_consolidation
35000,35000,35000,36 months,0.0667,1075.43,A,A2,Licensed Clinical Social Worker,10+ years,MORTGAGE,120000,Source Verified,Nov-18,Current,n,debt_consolidation
10000,10000,10000,60 months,0.1356,230.41,C,C1,Hot Oil engineer,5 years,OWN,90000,Not Verified,Nov-18,Late (31-120 days),n,debt_consolidation
1200,1200,950,36 months,0.1273,40.28,B,B5,Homecare Aide,10+ years,RENT,55000,Not Verified,Nov-18,Current,n,other
12000,12000,12000,60 months,0.1502,285.61,C,C3,,< 1 year,RENT,40000,Not Verified,Nov-18,Current,n,vacation
12500,12500,12500,60 months,0.1502,297.51,C,C3,Mortgage Underwriter,2 years,MORTGAGE,80000,Verified,Nov-18,Current,n,debt_consolidation
35000,35000,35000,36 months,0.1131,1151.01,B,B3,Program Manager,2 years,MORTGAGE,176759,Not Verified,Nov-18,Current,n,debt_consolidation
15000,15000,15000,60 months,0.1298,341.15,B,B5,,n/a,MORTGAGE,85000,Source Verified,Nov-18,Current,n,debt_consolidation
8000,8000,8000,36 months,0.1502,277.41,C,C3,Medical bussiness office assistant ,2 years,RENT,26000,Source Verified,Nov-18,Current,n,debt_consolidation
13600,13600,13600,36 months,0.0702,420.06,A,A2,Teacher,1 year,OWN,55808,Not Verified,Nov-18,Current,n,credit_card
7200,7200,7200,36 months,0.0846,227.16,A,A5,Assistant manager,2 years,RENT,40000,Not Verified,Nov-18,Current,n,credit_card
5000,5000,5000,36 months,0.1356,169.83,C,C1,Medical Billing ,1 year,OWN,20000,Not Verified,Nov-18,Current,n,debt_consolidation
16000,16000,16000,60 months,0.2340,454.74,E,E1,Safety and Security Director,5 years,MORTGAGE,82500,Source Verified,Nov-18,Fully Paid,n,other
38400,38400,38400,60 months,0.1502,913.94,C,C3,Loan Officer,4 years,MORTGAGE,60000,Verified,Nov-18,Current,n,debt_consolidation
19000,19000,19000,60 months,0.0819,386.99,A,A4,Trust Recordkeeper,5 years,MORTGAGE,150000,Not Verified,Nov-18,Current,n,credit_card
26000,26000,26000,60 months,0.1614,634.21,C,C4,Customer service ,10+ years,MORTGAGE,65000,Verified,Nov-18,In Grace Period,n,credit_card
40000,40000,40000,36 months,0.0846,1261.97,A,A5,,n/a,OWN,120000,Source Verified,Nov-18,Current,n,other
20000,20000,20000,60 months,0.1691,496.09,C,C5,,n/a,OWN,58000,Not Verified,Nov-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1447,344.07,C,C2,,< 1 year,RENT,45000,Verified,Nov-18,Current,n,debt_consolidation
5000,5000,5000,36 months,0.0881,158.56,A,A5,maintenance,10+ years,MORTGAGE,45000,Not Verified,Nov-18,Current,n,car
4200,4200,4200,36 months,0.0819,131.99,A,A4,Server ,2 years,RENT,28000,Source Verified,Nov-18,Current,n,credit_card
35000,35000,35000,36 months,0.1614,1232.92,C,C4,,< 1 year,RENT,320000,Not Verified,Nov-18,Current,n,small_business
30000,30000,30000,60 months,0.1131,656.93,B,B3,Regional Sales Manager,10+ years,RENT,225000,Not Verified,Nov-18,Current,n,debt_consolidation
20000,20000,20000,36 months,0.0881,634.23,A,A5,Retired,10+ years,MORTGAGE,80000,Verified,Nov-18,Current,n,debt_consolidation
7500,7500,7500,36 months,0.0819,235.69,A,A4,CALL CENTER OPERATOR,6 years,MORTGAGE,61000,Verified,Nov-18,Current,n,credit_card
10000,10000,10000,36 months,0.1614,352.27,C,C4,Owner ,10+ years,RENT,55000,Not Verified,Nov-18,Fully Paid,n,small_business
16000,16000,16000,36 months,0.0819,502.79,A,A4,,n/a,RENT,50000,Source Verified,Nov-18,Current,n,credit_card
30000,30000,30000,36 months,0.1691,1068.24,C,C5,Shipping and receiving ,10+ years,RENT,60000,Source Verified,Nov-18,Current,n,debt_consolidation
20000,20000,20000,60 months,0.2534,591.02,E,E3,Mental Health Worker,7 years,RENT,60000,Source Verified,Nov-18,In Grace Period,n,debt_consolidation
1475,1475,1475,36 months,0.2340,57.41,E,E1,Cook,3 years,RENT,30000,Not Verified,Nov-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1298,336.85,B,B5,Manager/Sales,10+ years,MORTGAGE,85000,Not Verified,Nov-18,Current,n,home_improvement
35000,35000,35000,60 months,0.1992,925.73,D,D3,Owner,3 years,MORTGAGE,200000,Source Verified,Nov-18,Current,n,debt_consolidation
12000,12000,12000,36 months,0.1797,433.65,D,D1,Senior Consultant,7 years,RENT,89000,Not Verified,Nov-18,Current,n,other
10000,10000,10000,60 months,0.1797,253.78,D,D1,Sourcing Specialist ,6 years,RENT,46000,Source Verified,Nov-18,Current,n,debt_consolidation
1600,1600,1600,36 months,0.1131,52.62,B,B3,Machine Operator ,4 years,MORTGAGE,65000,Source Verified,Nov-18,Current,n,other
8500,8500,8500,36 months,0.1033,275.59,B,B1,administration support,10+ years,MORTGAGE,45000,Source Verified,Nov-18,Current,n,debt_consolidation
13600,13600,13600,36 months,0.0846,429.07,A,A5,Nutrition Aide,10+ years,MORTGAGE,18000,Source Verified,Nov-18,Current,n,debt_consolidation
30000,30000,30000,60 months,0.1447,705.38,C,C2,Program Manager of Health,4 years,MORTGAGE,68000,Verified,Nov-18,Current,n,credit_card
20000,20000,20000,36 months,0.1072,652.13,B,B2,Sr. Director talent acquisition,5 years,OWN,190000,Not Verified,Nov-18,Current,n,debt_consolidation
24000,24000,24000,60 months,0.2089,647.8,D,D4,GIS Analyst II,5 years,RENT,63000,Source Verified,Nov-18,Current,n,debt_consolidation
25000,25000,25000,60 months,0.1298,568.58,B,B5,Mortgage loan assistant,< 1 year,RENT,92000,Not Verified,Nov-18,Current,n,debt_consolidation
17000,17000,17000,36 months,0.1992,631.09,D,D3,Sales and Leasing Consultant,2 years,OWN,103500,Not Verified,Nov-18,Current,n,debt_consolidation
5000,5000,5000,36 months,0.1072,163.04,B,B2,,n/a,MORTGAGE,88000,Source Verified,Nov-18,Current,n,home_improvement
16000,16000,16000,60 months,0.1614,390.29,C,C4,Insurance agent,10+ years,RENT,90000,Not Verified,Nov-18,Fully Paid,n,debt_consolidation
19000,19000,19000,60 months,0.1691,471.28,C,C5,Plant Manager,10+ years,MORTGAGE,75000,Not Verified,Nov-18,Fully Paid,n,credit_card
15000,15000,15000,60 months,0.1180,332.16,B,B4,driver,7 years,RENT,52000,Not Verified,Nov-18,Current,n,debt_consolidation
12500,12500,12500,36 months,0.1131,411.08,B,B3,postmaster,10+ years,MORTGAGE,88000,Not Verified,Nov-18,Current,n,credit_card
16000,16000,16000,36 months,0.1614,563.62,C,C4,Manager - State of Florida ,6 years,RENT,135000,Source Verified,Nov-18,Current,n,debt_consolidation
16000,16000,16000,60 months,0.1356,368.66,C,C1,PRESSMAN,< 1 year,MORTGAGE,42000,Not Verified,Nov-18,Current,n,debt_consolidation
25000,25000,25000,60 months,0.0819,509.19,A,A4,,n/a,MORTGAGE,137000,Verified,Nov-18,Current,n,debt_consolidation
35000,35000,35000,60 months,0.1691,868.15,C,C5,banker/ relationship manager,2 years,OWN,190000,Source Verified,Nov-18,Current,n,credit_card
30000,30000,30000,36 months,0.0702,926.59,A,A2,Sr. Consultant,2 years,RENT,300000,Source Verified,Nov-18,Current,n,debt_consolidation
6575,6575,6575,36 months,0.1894,240.82,D,D2,mecanic,9 years,MORTGAGE,41000,Verified,Nov-18,Current,n,home_improvement
30000,30000,30000,36 months,0.0819,942.73,A,A4,engineer,10+ years,MORTGAGE,300000,Source Verified,Nov-18,Current,n,credit_card
11000,11000,11000,60 months,0.2340,312.63,E,E1,Journeyman Electrician area supervisor,10+ years,RENT,85000,Source Verified,Nov-18,Current,n,debt_consolidation
15000,15000,15000,36 months,0.1131,493.29,B,B3,,n/a,MORTGAGE,109000,Source Verified,Nov-18,Current,n,debt_consolidation
35000,35000,35000,60 months,0.1992,925.73,D,D3,Owner,10+ years,MORTGAGE,200000,Source Verified,Nov-18,Current,n,debt_consolidation
4200,4200,4200,36 months,0.1180,139.1,B,B4,Welding,2 years,RENT,30000,Source Verified,Nov-18,Current,n,credit_card
5000,5000,5000,36 months,0.1502,173.38,C,C3,,n/a,RENT,30000,Source Verified,Nov-18,Current,n,debt_consolidation
20000,20000,20000,60 months,0.1180,442.88,B,B4,VP of nursing,10+ years,RENT,160000,Not Verified,Nov-18,Current,n,other
35500,35500,35500,60 months,0.0819,723.05,A,A4,,< 1 year,RENT,150000,Not Verified,Nov-18,Current,n,credit_card
25000,25000,25000,60 months,0.1298,568.58,B,B5,Senior Instructional Content Developer,< 1 year,MORTGAGE,73706,Source Verified,Nov-18,Current,n,debt_consolidation
7000,7000,7000,36 months,0.1894,256.38,D,D2,Kitchen assistant,1 year,RENT,32000,Not Verified,Nov-18,Current,n,other
10000,10000,10000,36 months,0.1894,366.26,D,D2,Diesel Mechanic,5 years,RENT,71300,Not Verified,Nov-18,Current,n,major_purchase
20000,20000,20000,60 months,0.2340,568.42,E,E1,Houskeepijg ,10+ years,RENT,60000,Source Verified,Nov-18,Current,n,other
6000,6000,6000,36 months,0.1797,216.83,D,D1,General Office Assistant,10+ years,MORTGAGE,48500,Verified,Nov-18,Current,n,other
15000,15000,15000,36 months,0.1614,528.4,C,C4,Teacher/Coach,6 years,OWN,52000,Verified,Nov-18,Current,n,debt_consolidation
13500,13500,13500,36 months,0.1691,480.71,C,C5,,n/a,RENT,20800,Source Verified,Nov-18,Current,n,debt_consolidation
38350,38350,38350,60 months,0.1894,993.56,D,D2,District Manager,10+ years,MORTGAGE,130000,Source Verified,Nov-18,Current,n,debt_consolidation
2000,2000,2000,36 months,0.2340,77.84,E,E1,Shipping Clerk ,2 years,RENT,30000,Source Verified,Nov-18,Current,n,vacation
25000,25000,25000,36 months,0.1614,880.66,C,C4,Luxury Guest Services,10+ years,RENT,107000,Source Verified,Nov-18,Late (31-120 days),n,major_purchase
12000,12000,12000,60 months,0.1447,282.16,C,C2,,n/a,MORTGAGE,45000,Source Verified,Nov-18,Current,n,credit_card
30000,30000,30000,36 months,0.1131,986.58,B,B3,Accounts Receivable Clerk,1 year,RENT,55000,Source Verified,Nov-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1131,328.86,B,B3,,n/a,MORTGAGE,88000,Source Verified,Nov-18,Current,n,debt_consolidation
10000,10000,10000,36 months,0.1298,336.85,B,B5,Manager,10+ years,RENT,50000,Source Verified,Nov-18,Current,n,debt_consolidation
25000,25000,25000,36 months,0.1447,860.16,C,C2,Software Developer,2 years,RENT,140000,Source Verified,Nov-18,Current,n,credit_card
10000,10000,10000,36 months,0.1691,356.08,C,C5,auto technician,3 years,RENT,45000,Not Verified,Nov-18,Current,n,debt_consolidation
15000,15000,15000,36 months,0.1131,493.29,B,B3,Sr. Escrow Officer ,2 years,MORTGAGE,128400,Source Verified,Nov-18,Current,n,debt_consolidation
16000,16000,16000,60 months,0.1691,396.87,C,C5,General Ledger Manager,2 years,MORTGAGE,92500,Verified,Nov-18,Current,n,debt_consolidation
16000,16000,16000,60 months,0.1614,390.29,C,C4,Contract Specialist ,10+ years,MORTGAGE,110000,Source Verified,Nov-18,Current,n,debt_consolidation
6000,6000,6000,36 months,0.0881,190.27,A,A5,Lobby/Laundery,5 years,MORTGAGE,35000,Not Verified,Nov-18,Current,n,credit_card
20000,20000,20000,36 months,0.0881,634.23,A,A5,,< 1 year,RENT,150000,Not Verified,Nov-18,Current,n,credit_card
32000,32000,32000,60 months,0.1894,829.05,D,D2,Nurse Manager,10+ years,MORTGAGE,121000,Source Verified,Nov-18,Current,n,debt_consolidation
14225,14225,14225,36 months,0.1797,514.06,D,D1,Sr Telecon Accts Manager,10+ years,MORTGAGE,94000,Source Verified,Nov-18,Current,n,debt_consolidation
5000,5000,5000,36 months,0.1180,165.6,B,B4,,n/a,RENT,10000,Not Verified,Nov-18,Current,n,other
6500,6500,6500,36 months,0.0646,199.11,A,A1,Assurance Senior Associate,3 years,RENT,68000,Not Verified,Nov-18,Current,n,credit_card
13225,13225,13225,36 months,0.1992,490.95,D,D3,,< 1 year,MORTGAGE,125000,Not Verified,Nov-18,Current,n,small_business
9500,9500,9500,36 months,0.0881,301.26,A,A5,Professor,10+ years,MORTGAGE,70000,Verified,Nov-18,Current,n,credit_card
20000,20000,20000,60 months,0.1072,432.07,B,B2,,< 1 year,RENT,65000,Not Verified,Nov-18,Current,n,credit_card
12000,12000,12000,36 months,0.1072,391.28,B,B2,Production manager ,10+ years,OWN,72000,Not Verified,Nov-18,Current,n,debt_consolidation
24925,24925,24925,36 months,0.1180,825.49,B,B4,Professional ,2 years,MORTGAGE,125000,Source Verified,Nov-18,Current,n,debt_consolidation
24925,24925,24925,36 months,0.2340,970.05,E,E1,Director,4 years,MORTGAGE,122400,Verified,Nov-18,Current,n,debt_consolidation
7000,7000,7000,36 months,0.0646,214.42,A,A1,Account Manager,10+ years,MORTGAGE,89000,Not Verified,Nov-18,Current,n,medical
20000,20000,20000,36 months,0.0756,622.68,A,A3,Downtown Development Manager,1 year,MORTGAGE,120000,Source Verified,Nov-18,Current,n,debt_consolidation
15000,15000,15000,36 months,0.1033,486.34,B,B1,contract attorney,3 years,RENT,100000,Not Verified,Nov-18,Current,n,small_business
